"text","handle","category","star_tweet"
"@Williesillie2 I literally always thought it was carmen San Diego's hat","@ebruenner","fashion",
"My biggest fashion influence is still Carmen Sandiego","@KatlynDAngelo","fashion","x"
"A ‘Carmen Sandiego’ series is coming to Netflix with Gina Rodriguez voicing the globetrotter: https://t.co/mdq1nGcyIY https://t.co/syTSTdqFUu","@screencrushnews","cultural-icon",
"Anyone remember Where in the World is Carmen Sandiego? #TvShowsThatIMiss #travel #ThursdayThoughts https://t.co/tvacKaRNMD","@TravelToLiv","cultural-icon",
"Our trip home had to do a stop over so we are trying hats. I’m into this pimp meets Carmen Sandiego look! https://t.co/6rCkeXuBjk","@DrCarpineti","fashion",
"@beetlechocolate An old educational computer game. You had to learn geography to track down master thief Carmen Sandiego.","@Sexhammer","edutainment",
"Where in the World Is Carmen Sandiego? Becoming a Secret Travel Agent https://t.co/YhCwTSQPjq Comments: https://t.co/H3pbazqJVO","@HackerNewsYCBot","travel",
"Netflix Developing Live-Action Carmen Sandiego Movie https://t.co/fMpbsWvFOb https://t.co/TmkCv43RWD","@thehouseofnerd","cultural-icon",
"⚡️ “ #Netflix greenlights a Carmen Sandiego series” https://t.co/n2p3QYkhuf","@Daminous_Purity","cultural-icon",
"@annfosterwriter @DEADLINE I was already planning on re-purposing my Agent Carter hat for a Carmen Sandiego Halloween costume and now it turns out I'm not just nostalgic, I'm on trend","@vikkivansickle","cultural-icon","x"
"Brian and I wanna be Where's Waldo and Carmen Sandiego for Halloween","@stunneyr0bins","fashion",
